gitaccount_id,district_id,frequency,date
2945,6,POPLATEK MESICNE,1996/7/11
573,1,POPLATEK TYDNE,1996/7/11
2131,70,POPLATEK MESICNE,1996/7/11
2821,54,POPLATEK MESICNE,1996/7/12
2112,44,POPLATEK MESICNE,1996/7/12
2506,22,POPLATEK PO OBRATU,1996/7/12
1078,1,POPLATEK MESICNE,1996/7/12
1895,35,POPLATEK MESICNE,1996/7/12
2961,9,POPLATEK MESICNE,1996/7/12
3426,9,POPLATEK TYDNE,1996/7/13
3204,61,POPLATEK MESICNE,1996/7/13
2887,76,POPLATEK MESICNE,1996/7/13
2468,4,POPLATEK MESICNE,1996/7/13
3350,74,POPLATEK MESICNE,1996/7/13
858,52,POPLATEK MESICNE,1996/7/13
2359,54,POPLATEK MESICNE,1996/7/14
3726,54,POPLATEK MESICNE,1996/7/14
584,31,POPLATEK MESICNE,1996/7/14
392,1,POPLATEK MESICNE,1996/7/14
869,16,POPLATEK MESICNE,1996/7/15
526,67,POPLATEK MESICNE,1996/7/16
571,72,POPLATEK MESICNE,1996/7/16
3946,70,POPLATEK MESICNE,1996/7/16
2573,4,POPLATEK MESICNE,1996/7/16
593,48,POPLATEK MESICNE,1996/7/16
4086,66,POPLATEK MESICNE,1996/7/17
6461,50,POPLATEK MESICNE,1996/7/17
110,36,POPLATEK MESICNE,1996/7/17
9138,26,POPLATEK MESICNE,1996/7/18
5837,5,POPLATEK MESICNE,1996/7/18
971,12,POPLATEK MESICNE,1996/7/18
81,74,POPLATEK MESICNE,1996/7/18
4537,53,POPLATEK TYDNE,1996/7/18
2266,50,POPLATEK MESICNE,1996/7/19
137,70,POPLATEK MESICNE,1996/7/19
3562,50,POPLATEK MESICNE,1996/7/19
1893,48,POPLATEK MESICNE,1996/7/20
2882,44,POPLATEK MESICNE,1996/7/20
5250,8,POPLATEK TYDNE,1996/7/20
7674,1,POPLATEK MESICNE,1996/7/21
11123,39,POPLATEK MESICNE,1996/7/21
1765,18,POPLATEK MESICNE,1996/7/21
847,2,POPLATEK MESICNE,1996/7/21
4618,3,POPLATEK MESICNE,1996/7/21
3543,74,POPLATEK MESICNE,1996/7/21
1471,1,POPLATEK MESICNE,1996/7/21
3472,55,POPLATEK MESICNE,1996/7/21
2407,1,POPLATEK MESICNE,1996/7/21
378,68,POPLATEK MESICNE,1996/7/22
1188,16,POPLATEK MESICNE,1996/7/22
2652,1,POPLATEK MESICNE,1996/7/22
3526,1,POPLATEK MESICNE,1996/7/22
113,55,POPLATEK MESICNE,1996/7/22
3733,33,POPLATEK MESICNE,1996/7/22
683,74,POPLATEK MESICNE,1996/7/22
3494,60,POPLATEK MESICNE,1996/7/22
3518,9,POPLATEK MESICNE,1996/7/22
4320,61,POPLATEK MESICNE,1996/7/23
6495,6,POPLATEK MESICNE,1996/7/23
3511,70,POPLATEK MESICNE,1996/7/23
303,71,POPLATEK MESICNE,1996/7/25
3932,74,POPLATEK MESICNE,1996/7/25
2717,74,POPLATEK MESICNE,1996/7/25
2983,42,POPLATEK MESICNE,1996/7/25
1490,5,POPLATEK MESICNE,1996/7/25
3443,45,POPLATEK MESICNE,1996/7/26
11027,32,POPLATEK TYDNE,1996/7/26
3491,51,POPLATEK MESICNE,1996/7/27
6453,34,POPLATEK MESICNE,1996/7/27
7907,70,POPLATEK MESICNE,1996/7/27
2291,49,POPLATEK MESICNE,1996/7/27
1900,27,POPLATEK MESICNE,1996/7/27
4389,77,POPLATEK MESICNE,1996/7/28
3192,18,POPLATEK MESICNE,1996/7/28
836,46,POPLATEK MESICNE,1996/7/28
3880,3,POPLATEK MESICNE,1996/7/28
7424,68,POPLATEK MESICNE,1996/7/28
1187,55,POPLATEK MESICNE,1996/7/28
25,68,POPLATEK MESICNE,1996/7/28
10954,25,POPLATEK MESICNE,1996/7/29
1571,66,POPLATEK MESICNE,1996/7/29
1160,39,POPLATEK TYDNE,1996/7/29
1985,20,POPLATEK MESICNE,1996/7/29
3359,8,POPLATEK MESICNE,1996/7/30
9646,1,POPLATEK TYDNE,1996/7/30
1906,1,POPLATEK MESICNE,1996/8/1
194,44,POPLATEK MESICNE,1996/8/1
371,12,POPLATEK MESICNE,1996/8/2
9159,64,POPLATEK MESICNE,1996/8/2
3040,17,POPLATEK MESICNE,1996/8/3
4071,64,POPLATEK MESICNE,1996/8/3
2278,1,POPLATEK MESICNE,1996/8/3
2350,18,POPLATEK MESICNE,1996/8/4
4438,48,POPLATEK MESICNE,1996/8/4
2004,42,POPLATEK MESICNE,1996/8/4
2101,9,POPLATEK MESICNE,1996/8/4
3397,49,POPLATEK MESICNE,1996/8/4
1267,43,POPLATEK MESICNE,1996/8/5
2102,41,POPLATEK MESICNE,1996/8/5
1654,30,POPLATEK MESICNE,1996/8/5
2383,68,POPLATEK MESICNE,1996/8/5
2134,52,POPLATEK MESICNE,1996/8/6
1738,15,POPLATEK MESICNE,1996/8/6
1576,35,POPLATEK TYDNE,1996/8/6
3614,19,POPLATEK MESICNE,1996/8/7
2066,25,POPLATEK MESICNE,1996/8/7
2117,48,POPLATEK MESICNE,1996/8/7
436,30,POPLATEK MESICNE,1996/8/7
2329,1,POPLATEK MESICNE,1996/8/7
4442,54,POPLATEK MESICNE,1996/8/8
1325,26,POPLATEK MESICNE,1996/8/8
715,32,POPLATEK MESICNE,1996/8/8
9491,7,POPLATEK TYDNE,1996/8/8
2917,68,POPLATEK MESICNE,1996/8/8
503,1,POPLATEK MESICNE,1996/8/8
2794,74,POPLATEK MESICNE,1996/8/8
2191,1,POPLATEK MESICNE,1996/8/8
2947,57,POPLATEK MESICNE,1996/8/9
2086,70,POPLATEK TYDNE,1996/8/9
3020,3,POPLATEK MESICNE,1996/8/9
1211,49,POPLATEK MESICNE,1996/8/9
2724,11,POPLATEK MESICNE,1996/8/9
963,7,POPLATEK MESICNE,1996/8/9
3749,68,POPLATEK MESICNE,1996/8/10
1223,70,POPLATEK MESICNE,1996/8/10
613,74,POPLATEK PO OBRATU,1996/8/10
2149,7,POPLATEK MESICNE,1996/8/11
416,6,POPLATEK MESICNE,1996/8/11
1501,50,POPLATEK MESICNE,1996/8/11
2114,30,POPLATEK MESICNE,1996/8/11
176,71,POPLATEK TYDNE,1996/8/12
3066,74,POPLATEK MESICNE,1996/8/12
911,60,POPLATEK MESICNE,1996/8/12
779,16,POPLATEK MESICNE,1996/8/13
916,1,POPLATEK MESICNE,1996/8/13
271,1,POPLATEK MESICNE,1996/8/13
2439,74,POPLATEK MESICNE,1996/8/13
2210,31,POPLATEK MESICNE,1996/8/13
1885,47,POPLATEK MESICNE,1996/8/13
447,5,POPLATEK MESICNE,1996/8/14
3549,27,POPLATEK MESICNE,1996/8/14
1563,47,POPLATEK MESICNE,1996/8/14
753,31,POPLATEK MESICNE,1996/8/14
2764,53,POPLATEK MESICNE,1996/8/15
2973,23,POPLATEK MESICNE,1996/8/15
2209,65,POPLATEK MESICNE,1996/8/15
2013,54,POPLATEK MESICNE,1996/8/15
1935,38,POPLATEK MESICNE,1996/8/15
382,14,POPLATEK MESICNE,1996/8/16
42,39,POPLATEK MESICNE,1996/8/16
945,18,POPLATEK MESICNE,1996/8/16
8038,47,POPLATEK MESICNE,1996/8/17
967,15,POPLATEK MESICNE,1996/8/17
3741,65,POPLATEK MESICNE,1996/8/18
3311,8,POPLATEK MESICNE,1996/8/18
656,3,POPLATEK MESICNE,1996/8/18
1667,56,POPLATEK MESICNE,1996/8/18
3789,6,POPLATEK MESICNE,1996/8/18
7637,46,POPLATEK MESICNE,1996/8/19
4010,30,POPLATEK MESICNE,1996/8/19
4144,1,POPLATEK MESICNE,1996/8/19
3347,4,POPLATEK MESICNE,1996/8/19
2976,13,POPLATEK MESICNE,1996/8/19
4480,58,POPLATEK MESICNE,1996/8/19
4969,60,POPLATEK TYDNE,1996/8/19
1274,54,POPLATEK TYDNE,1996/8/19
7099,1,POPLATEK MESICNE,1996/8/20
166,17,POPLATEK MESICNE,1996/8/20
1367,74,POPLATEK MESICNE,1996/8/20
2795,11,POPLATEK MESICNE,1996/8/20
2034,54,POPLATEK MESICNE,1996/8/21
2622,1,POPLATEK MESICNE,1996/8/21
10562,51,POPLATEK MESICNE,1996/8/21
1593,16,POPLATEK MESICNE,1996/8/22
3004,11,POPLATEK MESICNE,1996/8/22
617,74,POPLATEK MESICNE,1996/8/23
2746,24,POPLATEK MESICNE,1996/8/23
3427,36,POPLATEK MESICNE,1996/8/23
58,29,POPLATEK MESICNE,1996/8/23
918,60,POPLATEK MESICNE,1996/8/23
324,1,POPLATEK MESICNE,1996/8/23
9826,68,POPLATEK MESICNE,1996/8/23
2094,73,POPLATEK MESICNE,1996/8/23
20,74,POPLATEK MESICNE,1996/8/24
2930,1,POPLATEK MESICNE,1996/8/24
182,47,POPLATEK MESICNE,1996/8/24
1517,5,POPLATEK MESICNE,1996/8/24
4186,1,POPLATEK MESICNE,1996/8/25
3467,17,POPLATEK MESICNE,1996/8/25
1350,21,POPLATEK TYDNE,1996/8/25
10220,44,POPLATEK MESICNE,1996/8/26
2792,1,POPLATEK MESICNE,1996/8/26
1504,1,POPLATEK MESICNE,1996/8/26
3161,48,POPLATEK MESICNE,1996/8/26
987,15,POPLATEK MESICNE,1996/8/27
2360,26,POPLATEK MESICNE,1996/8/27
399,1,POPLATEK MESICNE,1996/8/27
637,49,POPLATEK MESICNE,1996/8/27
3353,74,POPLATEK MESICNE,1996/8/27
4588,12,POPLATEK MESICNE,1996/8/27
10,54,POPLATEK MESICNE,1996/8/28
2113,7,POPLATEK MESICNE,1996/8/28
2677,5,POPLATEK MESICNE,1996/8/28
6062,24,POPLATEK MESICNE,1996/8/28
2065,61,POPLATEK MESICNE,1996/8/28
1894,6,POPLATEK MESICNE,1996/8/29
1117,68,POPLATEK MESICNE,1996/8/29
833,31,POPLATEK MESICNE,1996/8/29
3155,28,POPLATEK MESICNE,1996/8/29
242,69,POPLATEK MESICNE,1996/8/29
812,1,POPLATEK MESICNE,1996/8/30
3774,72,POPLATEK MESICNE,1996/8/30
3272,53,POPLATEK MESICNE,1996/8/30
7990,9,POPLATEK MESICNE,1996/8/30
7262,70,POPLATEK MESICNE,1996/8/30
3504,70,POPLATEK MESICNE,1996/8/30
2347,38,POPLATEK MESICNE,1996/8/30
269,3,POPLATEK MESICNE,1996/8/30
1258,3,POPLATEK MESICNE,1996/9/1
3418,42,POPLATEK PO OBRATU,1996/9/2
871,1,POPLATEK MESICNE,1996/9/2
2953,1,POPLATEK MESICNE,1996/9/2
3126,17,POPLATEK MESICNE,1996/9/3
1293,40,POPLATEK MESICNE,1996/9/3
406,63,POPLATEK MESICNE,1996/9/3
4456,14,POPLATEK MESICNE,1996/9/3
174,52,POPLATEK MESICNE,1996/9/4
694,67,POPLATEK MESICNE,1996/9/4
2885,1,POPLATEK MESICNE,1996/9/4
2872,1,POPLATEK MESICNE,1996/9/4
920,58,POPLATEK MESICNE,1996/9/5
1525,57,POPLATEK MESICNE,1996/9/5
1997,74,POPLATEK MESICNE,1996/9/5
1679,68,POPLATEK MESICNE,1996/9/5
7082,57,POPLATEK MESICNE,1996/9/6
1910,60,POPLATEK MESICNE,1996/9/6
5362,76,POPLATEK TYDNE,1996/9/6
1408,10,POPLATEK MESICNE,1996/9/7
125,2,POPLATEK PO OBRATU,1996/9/7
2655,1,POPLATEK MESICNE,1996/9/7
2314,2,POPLATEK MESICNE,1996/9/7
297,74,POPLATEK MESICNE,1996/9/8
2914,4,POPLATEK MESICNE,1996/9/8
4405,41,POPLATEK MESICNE,1996/9/8
2084,44,POPLATEK MESICNE,1996/9/8
2045,34,POPLATEK MESICNE,1996/9/9
2058,34,POPLATEK MESICNE,1996/9/9
1190,52,POPLATEK MESICNE,1996/9/9
1067,34,POPLATEK MESICNE,1996/9/10
2629,66,POPLATEK MESICNE,1996/9/10
1774,61,POPLATEK MESICNE,1996/9/10
2156,1,POPLATEK MESICNE,1996/9/11
2349,72,POPLATEK MESICNE,1996/9/11
2614,44,POPLATEK MESICNE,1996/9/11
339,46,POPLATEK TYDNE,1996/9/11
2164,63,POPLATEK MESICNE,1996/9/12
3508,42,POPLATEK MESICNE,1996/9/12
164,60,POPLATEK MESICNE,1996/9/13
1799,9,POPLATEK MESICNE,1996/9/13
1600,1,POPLATEK MESICNE,1996/9/13
3044,72,POPLATEK MESICNE,1996/9/14
3499,51,POPLATEK MESICNE,1996/9/14
1474,63,POPLATEK MESICNE,1996/9/14
2026,64,POPLATEK MESICNE,1996/9/14
1556,54,POPLATEK MESICNE,1996/9/15
6075,19,POPLATEK MESICNE,1996/9/15
1066,16,POPLATEK TYDNE,1996/9/15
2275,1,POPLATEK MESICNE,1996/9/16
5305,47,POPLATEK MESICNE,1996/9/16
1329,53,POPLATEK MESICNE,1996/9/16
3098,1,POPLATEK MESICNE,1996/9/16
4349,74,POPLATEK MESICNE,1996/9/16
2990,30,POPLATEK MESICNE,1996/9/16
3800,30,POPLATEK MESICNE,1996/9/16
3191,72,POPLATEK MESICNE,1996/9/17
2076,18,POPLATEK MESICNE,1996/9/17
1002,50,POPLATEK MESICNE,1996/9/17
8381,14,POPLATEK MESICNE,1996/9/17
1957,33,POPLATEK MESICNE,1996/9/18
3569,1,POPLATEK MESICNE,1996/9/18
10789,75,POPLATEK MESICNE,1996/9/18
831,44,POPLATEK MESICNE,1996/9/18
6083,6,POPLATEK TYDNE,1996/9/19
1669,39,POPLATEK MESICNE,1996/9/19
8268,59,POPLATEK MESICNE,1996/9/19
1063,68,POPLATEK MESICNE,1996/9/19
1532,54,POPLATEK MESICNE,1996/9/19
3179,71,POPLATEK MESICNE,1996/9/20
2906,49,POPLATEK MESICNE,1996/9/20
1538,22,POPLATEK MESICNE,1996/9/20
2640,1,POPLATEK MESICNE,1996/9/21
2921,54,POPLATEK MESICNE,1996/9/21
3431,64,POPLATEK MESICNE,1996/9/21
3967,54,POPLATEK MESICNE,1996/9/22
1173,11,POPLATEK MESICNE,1996/9/22
7632,68,POPLATEK MESICNE,1996/9/22
2339,63,POPLATEK MESICNE,1996/9/22
1100,35,POPLATEK MESICNE,1996/9/23
1484,70,POPLATEK MESICNE,1996/9/23
2801,11,POPLATEK MESICNE,1996/9/23
1113,8,POPLATEK MESICNE,1996/9/23
770,7,POPLATEK MESICNE,1996/9/24
2332,77,POPLATEK MESICNE,1996/9/24
1463,32,POPLATEK MESICNE,1996/9/25
3894,52,POPLATEK MESICNE,1996/9/25
2091,1,POPLATEK MESICNE,1996/9/25
1377,1,POPLATEK MESICNE,1996/9/25
9241,74,POPLATEK MESICNE,1996/9/25
1308,54,POPLATEK MESICNE,1996/9/25
1370,52,POPLATEK MESICNE,1996/9/25
3399,63,POPLATEK MESICNE,1996/9/26
1374,53,POPLATEK MESICNE,1996/9/26
2955,67,POPLATEK MESICNE,1996/9/27
3446,6,POPLATEK PO OBRATU,1996/9/27
3339,1,POPLATEK MESICNE,1996/9/27
1631,10,POPLATEK MESICNE,1996/9/27
2869,68,POPLATEK MESICNE,1996/9/27
2083,1,POPLATEK MESICNE,1996/9/28
1823,3,POPLATEK MESICNE,1996/9/28
2561,59,POPLATEK MESICNE,1996/9/29
972,46,POPLATEK MESICNE,1996/9/29
698,71,POPLATEK MESICNE,1996/9/29
2294,46,POPLATEK MESICNE,1996/9/29
2373,14,POPLATEK MESICNE,1996/9/29
241,15,POPLATEK MESICNE,1996/9/29
2483,1,POPLATEK MESICNE,1996/9/29
569,76,POPLATEK MESICNE,1996/10/1
1500,43,POPLATEK MESICNE,1996/10/1
3232,37,POPLATEK MESICNE,1996/10/2
618,1,POPLATEK MESICNE,1996/10/2
1502,1,POPLATEK MESICNE,1996/10/2
10857,50,POPLATEK MESICNE,1996/10/2
692,69,POPLATEK MESICNE,1996/10/2
3843,62,POPLATEK MESICNE,1996/10/2
3158,71,POPLATEK MESICNE,1996/10/3
3071,41,POPLATEK MESICNE,1996/10/3
1586,1,POPLATEK MESICNE,1996/10/3
3913,23,POPLATEK MESICNE,1996/10/4
822,40,POPLATEK MESICNE,1996/10/4
1155,43,POPLATEK MESICNE,1996/10/4
2807,42,POPLATEK MESICNE,1996/10/4
1751,53,POPLATEK MESICNE,1996/10/4
3904,18,POPLATEK MESICNE,1996/10/5
2252,1,POPLATEK MESICNE,1996/10/5
826,44,POPLATEK MESICNE,1996/10/5
1008,13,POPLATEK MESICNE,1996/10/5
1558,32,POPLATEK MESICNE,1996/10/6
2465,57,POPLATEK MESICNE,1996/10/6
814,76,POPLATEK MESICNE,1996/10/6
325,75,POPLATEK MESICNE,1996/10/6
261,54,POPLATEK MESICNE,1996/10/7
2240,36,POPLATEK MESICNE,1996/10/7
2657,55,POPLATEK MESICNE,1996/10/7
7636,40,POPLATEK MESICNE,1996/10/8
3175,50,POPLATEK MESICNE,1996/10/8
1812,31,POPLATEK MESICNE,1996/10/8
10607,52,POPLATEK MESICNE,1996/10/8
2999,66,POPLATEK MESICNE,1996/10/8
921,10,POPLATEK MESICNE,1996/10/8
2934,1,POPLATEK MESICNE,1996/10/8
3394,23,POPLATEK MESICNE,1996/10/9
1777,60,POPLATEK MESICNE,1996/10/10
1003,28,POPLATEK MESICNE,1996/10/10
4090,72,POPLATEK MESICNE,1996/10/11
3249,74,POPLATEK MESICNE,1996/10/11
472,8,POPLATEK MESICNE,1996/10/11
6950,36,POPLATEK MESICNE,1996/10/12
3271,8,POPLATEK MESICNE,1996/10/12
3329,3,POPLATEK MESICNE,1996/10/12
9677,8,POPLATEK MESICNE,1996/10/13
342,64,POPLATEK MESICNE,1996/10/13
536,14,POPLATEK MESICNE,1996/10/13
350,47,POPLATEK MESICNE,1996/10/13
2475,17,POPLATEK MESICNE,1996/10/13
10063,4,POPLATEK TYDNE,1996/10/13
581,26,POPLATEK MESICNE,1996/10/13
2988,66,POPLATEK PO OBRATU,1996/10/14
3314,25,POPLATEK MESICNE,1996/10/14
4949,33,POPLATEK MESICNE,1996/10/14
713,58,POPLATEK MESICNE,1996/10/15
11325,62,POPLATEK MESICNE,1996/10/15
8628,2,POPLATEK PO OBRATU,1996/10/15
4493,61,POPLATEK PO OBRATU,1996/10/15
410,49,POPLATEK MESICNE,1996/10/15
3776,1,POPLATEK MESICNE,1996/10/16
1577,67,POPLATEK MESICNE,1996/10/16
8784,1,POPLATEK MESICNE,1996/10/16
1645,50,POPLATEK MESICNE,1996/10/16
3454,32,POPLATEK MESICNE,1996/10/17
2046,68,POPLATEK MESICNE,1996/10/17
1492,24,POPLATEK MESICNE,1996/10/17
3143,38,POPLATEK MESICNE,1996/10/18
2709,2,POPLATEK MESICNE,1996/10/18
1541,60,POPLATEK MESICNE,1996/10/18
305,34,POPLATEK MESICNE,1996/10/18
3690,67,POPLATEK PO OBRATU,1996/10/18
3766,29,POPLATEK PO OBRATU,1996/10/18
1745,53,POPLATEK MESICNE,1996/10/19
1090,69,POPLATEK MESICNE,1996/10/19
329,3,POPLATEK MESICNE,1996/10/19
975,1,POPLATEK MESICNE,1996/10/19
5317,28,POPLATEK MESICNE,1996/10/20
6592,1,POPLATEK MESICNE,1996/10/20
1060,6,POPLATEK MESICNE,1996/10/20
473,73,POPLATEK MESICNE,1996/10/20
1464,73,POPLATEK MESICNE,1996/10/21
1819,55,POPLATEK TYDNE,1996/10/21
2502,32,POPLATEK MESICNE,1996/10/21
1888,6,POPLATEK MESICNE,1996/10/21
6902,60,POPLATEK MESICNE,1996/10/22
3877,59,POPLATEK MESICNE,1996/10/22
2290,37,POPLATEK MESICNE,1996/10/22
1330,68,POPLATEK MESICNE,1996/10/22
9037,1,POPLATEK MESICNE,1996/10/22
272,11,POPLATEK MESICNE,1996/10/23
366,1,POPLATEK MESICNE,1996/10/23
1226,1,POPLATEK MESICNE,1996/10/23
2759,46,POPLATEK MESICNE,1996/10/23
1176,19,POPLATEK MESICNE,1996/10/24
1785,52,POPLATEK MESICNE,1996/10/25
5912,45,POPLATEK MESICNE,1996/10/25
199,70,POPLATEK MESICNE,1996/10/26
778,68,POPLATEK MESICNE,1996/10/26
3811,1,POPLATEK MESICNE,1996/10/26
1855,34,POPLATEK MESICNE,1996/10/27
224,15,POPLATEK MESICNE,1996/10/27
281,1,POPLATEK MESICNE,1996/10/27
9201,69,POPLATEK MESICNE,1996/10/28
888,54,POPLATEK MESICNE,1996/10/28
4715,8,POPLATEK MESICNE,1996/10/28
3956,6,POPLATEK MESICNE,1996/10/28
4375,39,POPLATEK MESICNE,1996/10/28
2418,64,POPLATEK MESICNE,1996/10/29
806,13,POPLATEK MESICNE,1996/10/29
65,36,POPLATEK MESICNE,1996/10/29
2279,2,POPLATEK TYDNE,1996/10/30
1478,5,POPLATEK MESICNE,1996/10/30
3228,29,POPLATEK MESICNE,1996/10/30
221,19,POPLATEK MESICNE,1996/10/30
3022,64,POPLATEK MESICNE,1996/10/30
122,31,POPLATEK MESICNE,1996/10/30
6265,5,POPLATEK MESICNE,1996/11/1
1683,77,POPLATEK MESICNE,1996/11/1
6440,1,POPLATEK MESICNE,1996/11/1
926,36,POPLATEK MESICNE,1996/11/1
2685,67,POPLATEK MESICNE,1996/11/1
3557,72,POPLATEK MESICNE,1996/11/2
1663,55,POPLATEK MESICNE,1996/11/2
255,68,POPLATEK MESICNE,1996/11/3
2193,44,POPLATEK MESICNE,1996/11/3
9455,73,POPLATEK MESICNE,1996/11/3
2130,46,POPLATEK MESICNE,1996/11/4
714,23,POPLATEK MESICNE,1996/11/4
3615,46,POPLATEK MESICNE,1996/11/5
1324,42,POPLATEK MESICNE,1996/11/5
431,18,POPLATEK MESICNE,1996/11/5
11328,54,POPLATEK MESICNE,1996/11/5
3626,51,POPLATEK MESICNE,1996/11/5
1899,26,POPLATEK MESICNE,1996/11/5
91,17,POPLATEK MESICNE,1996/11/6
4753,1,POPLATEK MESICNE,1996/11/7
9528,19,POPLATEK MESICNE,1996/11/7
9333,36,POPLATEK MESICNE,1996/11/8
2107,70,POPLATEK MESICNE,1996/11/9
3224,55,POPLATEK MESICNE,1996/11/10
829,59,POPLATEK MESICNE,1996/11/10
511,14,POPLATEK MESICNE,1996/11/10
3560,57,POPLATEK MESICNE,1996/11/10
1555,34,POPLATEK MESICNE,1996/11/10
2160,72,POPLATEK MESICNE,1996/11/10
4383,73,POPLATEK MESICNE,1996/11/10
2517,55,POPLATEK PO OBRATU,1996/11/10
3819,69,POPLATEK MESICNE,1996/11/11
6157,34,POPLATEK MESICNE,1996/11/11
1326,52,POPLATEK MESICNE,1996/11/11
4286,43,POPLATEK MESICNE,1996/11/11
3498,31,POPLATEK MESICNE,1996/11/12
2258,3,POPLATEK MESICNE,1996/11/12
3177,74,POPLATEK MESICNE,1996/11/12
1638,6,POPLATEK TYDNE,1996/11/12
3589,5,POPLATEK MESICNE,1996/11/13
2967,38,POPLATEK MESICNE,1996/11/13
3437,1,POPLATEK MESICNE,1996/11/13
4102,60,POPLATEK MESICNE,1996/11/13
2032,36,POPLATEK MESICNE,1996/11/14
570,3,POPLATEK MESICNE,1996/11/14
993,6,POPLATEK MESICNE,1996/11/14
3884,1,POPLATEK MESICNE,1996/11/14
3765,32,POPLATEK MESICNE,1996/11/14
2385,60,POPLATEK MESICNE,1996/11/15
63,22,POPLATEK MESICNE,1996/11/16
1991,1,POPLATEK MESICNE,1996/11/16
3291,45,POPLATEK MESICNE,1996/11/16
3376,58,POPLATEK MESICNE,1996/11/17
1260,5,POPLATEK MESICNE,1996/11/17
1021,42,POPLATEK MESICNE,1996/11/17
48,21,POPLATEK MESICNE,1996/11/17
4069,38,POPLATEK MESICNE,1996/11/17
3564,14,POPLATEK MESICNE,1996/11/17
1320,58,POPLATEK MESICNE,1996/11/18
530,54,POPLATEK MESICNE,1996/11/19
508,74,POPLATEK MESICNE,1996/11/19
341,28,POPLATEK MESICNE,1996/11/19
3256,40,POPLATEK MESICNE,1996/11/19
4033,57,POPLATEK MESICNE,1996/11/19
5878,76,POPLATEK MESICNE,1996/11/19
77,63,POPLATEK MESICNE,1996/11/19
1546,15,POPLATEK MESICNE,1996/11/20
2826,35,POPLATEK MESICNE,1996/11/20
797,57,POPLATEK MESICNE,1996/11/20
513,58,POPLATEK MESICNE,1996/11/21
1549,21,POPLATEK MESICNE,1996/11/21
3093,16,POPLATEK MESICNE,1996/11/21
10905,32,POPLATEK MESICNE,1996/11/21
2234,3,POPLATEK MESICNE,1996/11/21
2285,36,POPLATEK MESICNE,1996/11/21
3809,1,POPLATEK MESICNE,1996/11/21
3517,26,POPLATEK MESICNE,1996/11/22
2264,41,POPLATEK MESICNE,1996/11/22
8688,66,POPLATEK MESICNE,1996/11/22
546,8,POPLATEK MESICNE,1996/11/23
3862,1,POPLATEK MESICNE,1996/11/23
2898,54,POPLATEK MESICNE,1996/11/23
3282,1,POPLATEK MESICNE,1996/11/24
330,42,POPLATEK MESICNE,1996/11/24
1242,74,POPLATEK PO OBRATU,1996/11/24
1393,1,POPLATEK MESICNE,1996/11/24
2303,41,POPLATEK MESICNE,1996/11/24
3708,64,POPLATEK MESICNE,1996/11/24
209,37,POPLATEK MESICNE,1996/11/24
8094,67,POPLATEK MESICNE,1996/11/24
2601,70,POPLATEK MESICNE,1996/11/24
7,60,POPLATEK MESICNE,1996/11/24
1347,8,POPLATEK MESICNE,1996/11/24
8523,54,POPLATEK MESICNE,1996/11/25
2398,70,POPLATEK MESICNE,1996/11/25
1712,44,POPLATEK MESICNE,1996/11/25
1943,9,POPLATEK MESICNE,1996/11/26
2090,40,POPLATEK MESICNE,1996/11/26
2636,18,POPLATEK MESICNE,1996/11/26
14,47,POPLATEK MESICNE,1996/11/27
549,5,POPLATEK MESICNE,1996/11/27
143,21,POPLATEK MESICNE,1996/11/27
79,3,POPLATEK MESICNE,1996/11/29
3799,74,POPLATEK MESICNE,1996/11/29
1460,54,POPLATEK MESICNE,1996/11/29
7745,2,POPLATEK MESICNE,1996/11/29
1435,1,POPLATEK MESICNE,1996/12/1
3507,9,POPLATEK MESICNE,1996/12/1
712,72,POPLATEK MESICNE,1996/12/1
10280,69,POPLATEK MESICNE,1996/12/1
1754,52,POPLATEK MESICNE,1996/12/1
805,10,POPLATEK MESICNE,1996/12/2
3377,74,POPLATEK MESICNE,1996/12/2
1296,50,POPLATEK MESICNE,1996/12/2
2916,6,POPLATEK MESICNE,1996/12/3
3018,34,POPLATEK MESICNE,1996/12/3
249,28,POPLATEK MESICNE,1996/12/3
3602,18,POPLATEK MESICNE,1996/12/3
3856,45,POPLATEK MESICNE,1996/12/3
2544,38,POPLATEK MESICNE,1996/12/4
599,54,POPLATEK MESICNE,1996/12/4
2590,47,POPLATEK MESICNE,1996/12/4
2589,10,POPLATEK MESICNE,1996/12/4
2545,1,POPLATEK MESICNE,1996/12/4
1735,42,POPLATEK MESICNE,1996/12/4
3312,30,POPLATEK MESICNE,1996/12/4
2060,13,POPLATEK MESICNE,1996/12/5
2115,8,POPLATEK MESICNE,1996/12/5
24,74,POPLATEK MESICNE,1996/12/5
1083,45,POPLATEK MESICNE,1996/12/6
2286,70,POPLATEK MESICNE,1996/12/6
7176,1,POPLATEK MESICNE,1996/12/7
8225,50,POPLATEK MESICNE,1996/12/7
664,1,POPLATEK MESICNE,1996/12/8
5133,68,POPLATEK TYDNE,1996/12/8
880,26,POPLATEK MESICNE,1996/12/8
1482,38,POPLATEK MESICNE,1996/12/8
3290,19,POPLATEK MESICNE,1996/12/9
2963,31,POPLATEK MESICNE,1996/12/9
1361,46,POPLATEK MESICNE,1996/12/9
3430,9,POPLATEK MESICNE,1996/12/10
11096,28,POPLATEK MESICNE,1996/12/10
3090,1,POPLATEK MESICNE,1996/12/10
5817,77,POPLATEK PO OBRATU,1996/12/10
1587,1,POPLATEK MESICNE,1996/12/11
905,35,POPLATEK MESICNE,1996/12/11
