client_id,birth_number,district_id,gender,age
4680,1979/5/24,72,F,20
4681,1949/10/8,1,F,50
4682,1953/8/11,1,M,46
4683,1956/8/2,51,M,43
4684,1953/3/5,1,F,46
4685,1964/7/14,62,M,35
4686,1944/7/2,39,M,55
4687,1947/12/19,16,F,52
4688,1940/9/11,16,M,59
4689,1963/4/26,50,M,36
4690,1962/8/26,66,F,37
4691,1964/1/28,66,M,35
4692,1955/4/6,76,F,44
4693,1943/3/2,42,M,56
4694,1943/4/15,42,F,56
4695,1925/12/11,52,M,74
4696,1933/4/12,52,F,66
4697,1957/9/25,27,F,42
4698,1963/3/31,45,M,36
4699,1963/11/12,13,F,36
4700,1937/6/15,70,F,62
4701,1941/6/28,22,M,58
4704,1955/4/29,12,F,44
4705,1955/9/12,1,M,44
4706,1943/7/11,58,F,56
4707,1940/11/5,58,M,59
4708,1950/7/14,18,M,49
4709,1978/4/16,54,M,21
4710,1961/5/9,52,F,38
4711,1955/7/23,52,M,44
4712,1960/6/6,37,F,39
4713,1918/11/4,13,F,81
4714,1911/8/20,13,M,88
4715,1976/8/12,15,F,23
4716,1933/8/2,10,F,66
4717,1944/8/9,32,M,55
4718,1932/11/22,2,M,67
4719,1937/2/18,23,M,62
4720,1946/5/6,33,F,53
4721,1956/3/21,65,F,43
4722,1972/1/28,8,M,27
4723,1941/2/6,1,F,58
4724,1973/10/14,53,F,26
4725,1945/11/17,34,M,54
4726,1952/7/4,34,F,47
4727,1970/11/23,74,F,29
4728,1970/10/31,74,M,29
4729,1945/7/7,18,M,54
4730,1920/5/4,68,M,79
4731,1973/2/11,52,F,26
4732,1918/3/17,70,M,81
4733,1955/7/17,1,M,44
4734,1925/3/21,72,M,74
4735,1922/10/23,72,F,77
4736,1943/5/28,56,F,56
4737,1981/6/1,24,F,18
4739,1960/3/8,37,F,39
4740,1977/6/12,28,M,22
4741,1929/7/29,74,F,70
4742,1949/4/13,61,F,50
4743,1956/9/25,61,M,43
4744,1929/12/18,6,M,70
4745,1948/8/4,68,F,51
4746,1941/7/20,39,F,58
4747,1922/4/27,76,F,77
4748,1928/1/26,76,M,71
4749,1948/1/19,57,F,51
4750,1962/4/4,70,M,37
4751,1973/1/8,35,M,26
4752,1939/10/9,7,M,60
4753,1934/2/18,7,F,65
4754,1939/12/28,27,F,60
4755,1954/9/5,71,F,45
4756,1950/1/8,22,F,49
4757,1945/10/9,22,M,54
4758,1973/1/9,50,F,26
4759,1980/2/21,50,M,19
4760,1935/3/27,70,M,64
4761,1934/11/28,70,F,65
4762,1971/2/13,76,F,28
4763,1944/2/23,77,F,55
4764,1979/10/15,54,M,20
4765,1935/3/6,48,M,64
4766,1967/5/27,22,M,32
4767,1918/9/21,26,F,81
4768,1960/4/3,1,F,39
4769,1923/1/23,22,F,76
4770,1924/12/13,22,M,75
4771,1961/1/7,64,F,38
4772,1950/1/29,6,F,49
4773,1952/6/13,33,F,47
4774,1951/8/14,59,M,48
4775,1948/7/22,59,F,51
4776,1974/12/22,1,M,25
4777,1929/6/23,64,F,70
4778,1922/3/7,64,M,77
4779,1978/2/10,52,M,21
4780,1972/2/1,54,F,27
4781,1966/8/15,9,F,33
4782,1966/12/28,25,M,33
4783,1978/10/16,31,F,21
4784,1920/12/8,42,F,79
4785,1921/10/6,42,M,78
4786,1938/8/16,54,M,61
4787,1962/3/12,36,M,37
4788,1980/4/27,39,F,19
4789,1940/9/26,24,F,59
4790,1946/2/9,75,M,53
4791,1936/2/15,51,M,63
4792,1957/5/25,20,F,42
4793,1946/2/15,55,F,53
4794,1945/11/16,20,F,54
4795,1925/9/18,74,F,74
4796,1928/3/11,7,M,71
4797,1940/9/3,59,F,59
4798,1962/1/2,37,F,37
4799,1946/3/20,75,F,53
4800,1953/8/14,75,M,46
4801,1978/11/25,23,M,21
4802,1971/7/6,75,M,28
4803,1945/8/7,45,M,54
4804,1930/2/7,51,F,69
4805,1935/3/13,1,F,64
4806,1944/2/1,19,F,55
4807,1948/12/28,25,M,51
4808,1981/11/24,23,F,18
4809,1930/11/1,19,M,69
4810,1935/1/26,19,F,64
4811,1971/3/26,77,F,28
4812,1925/6/26,1,M,74
4813,1968/10/25,43,M,31
4814,1962/2/28,54,M,37
4815,1970/9/17,15,M,29
4816,1974/3/4,15,F,25
4817,1969/9/4,12,M,30
4818,1932/3/13,1,M,67
4819,1964/4/13,62,M,35
4820,1969/9/19,2,F,30
4821,1939/6/8,35,F,60
4822,1945/10/13,35,M,54
4823,1982/4/16,7,M,17
4824,1940/3/5,54,M,59
4826,1977/12/27,25,F,22
4831,1958/8/14,27,M,41
4832,1957/1/9,56,F,42
4833,1971/2/28,30,F,28
4836,1952/12/31,49,M,47
4837,1967/3/13,56,F,32
4853,1939/3/1,58,M,60
4861,1977/11/1,57,F,22
4862,1943/11/23,1,F,56
4863,1974/3/2,1,F,25
4877,1957/2/19,45,M,42
4882,1978/12/21,36,M,21
4886,1979/12/9,23,M,20
4892,1969/3/8,26,M,30
4901,1950/5/8,72,F,49
4904,1961/4/19,38,F,38
4906,1976/10/19,64,F,23
4907,1974/5/31,64,M,25
4915,1963/7/19,40,M,36
4916,1939/1/9,52,M,60
4918,1968/5/6,11,M,31
4919,1951/5/26,49,F,48
4923,1962/7/2,66,M,37
4925,1951/6/18,45,M,48
4927,1955/3/16,72,F,44
4928,1976/2/9,9,M,23
4929,1943/7/30,74,M,56
4930,1981/7/30,1,M,18
4937,1960/11/9,54,F,39
4941,1979/2/25,60,F,20
4942,1959/7/5,38,M,40
4944,1982/4/7,58,M,17
4949,1982/10/20,54,M,17
4956,1946/10/10,6,M,53
4959,1979/4/25,77,M,20
4961,1982/7/31,54,M,17
4968,1938/5/26,50,M,61
4969,1968/7/20,64,F,31
4972,1977/7/13,70,F,22
4974,1962/6/30,5,F,37
4975,1961/10/21,5,M,38
4976,1981/1/18,36,M,18
4979,1937/6/28,7,M,62
4989,1935/9/4,28,M,64
4992,1972/7/14,55,F,27
4993,1973/6/27,1,F,26
4994,1978/6/21,1,M,21
5002,1977/7/17,65,F,22
5010,1950/9/8,42,F,49
5012,1972/9/22,27,F,27
5013,1980/9/15,1,M,19
5016,1946/1/5,1,F,53
5028,1976/4/10,28,M,23
5030,1980/1/15,1,M,19
5046,1937/8/22,1,M,62
5050,1951/1/19,62,M,48
5056,1957/2/4,67,F,42
5067,1975/9/10,21,F,24
5072,1981/3/24,1,F,18
5081,1961/10/31,1,F,38
5093,1949/4/12,55,F,50
5107,1947/10/6,50,F,52
5108,1944/5/22,50,M,55
5111,1959/12/12,50,M,40
5117,1975/3/21,52,M,24
5126,1965/4/3,43,M,34
5127,1975/4/5,33,F,24
5128,1963/12/24,70,M,36
5132,1967/10/21,51,M,32
5133,1959/8/10,66,F,40
5134,1967/7/19,58,F,32
5137,1979/5/5,5,M,20
5138,1974/8/5,45,F,25
5141,1953/5/19,54,F,46
5143,1973/3/9,77,M,26
5144,1966/6/7,77,F,33
5145,1950/10/31,26,F,49
5149,1962/12/18,15,M,37
5152,1975/9/9,43,F,24
5159,1964/12/2,39,M,35
5163,1957/10/28,43,F,42
5164,1971/11/30,9,M,28
5171,1956/9/23,64,F,43
5175,1949/9/18,63,F,50
5180,1943/12/20,1,M,56
5189,1961/1/10,74,F,38
5200,1960/4/23,33,F,39
5201,1954/4/19,33,M,45
5203,1945/9/8,61,F,54
5204,1963/1/22,47,M,36
5212,1946/10/12,72,F,53
5213,1980/10/10,1,M,19
5214,1976/9/12,47,M,23
5215,1973/10/15,47,F,26
5217,1940/7/16,74,F,59
5223,1977/1/11,2,F,22
5224,1949/7/24,29,M,50
5232,1948/4/6,74,F,51
5233,1967/10/30,66,M,32
5236,1978/6/3,25,M,21
5237,1977/8/3,1,M,22
5240,1940/2/17,74,M,59
5241,1978/6/26,63,M,21
5243,1970/4/18,2,M,29
5245,1942/3/18,38,F,57
5246,1982/5/15,70,M,17
5247,1943/4/14,47,M,56
5249,1971/1/5,5,F,28
5253,1946/10/7,69,F,53
5254,1948/9/16,69,M,51
5263,1962/2/27,1,F,37
5273,1959/1/10,39,M,40
5275,1950/5/21,28,M,49
5277,1968/11/7,44,F,31
5281,1941/12/24,73,M,58
5283,1982/3/10,17,M,17
5284,1971/9/24,51,F,28
5287,1971/1/2,77,M,28
5308,1974/7/9,41,F,25
5312,1947/1/8,71,M,52
5313,1947/1/16,71,F,52
5318,1968/3/28,74,M,31
5319,1964/9/23,74,F,35
5320,1951/4/7,17,F,48
5321,1950/2/1,17,M,49
5322,1956/3/13,73,F,43
5323,1976/2/17,14,F,23
5325,1970/9/18,66,F,29
5326,1967/8/12,66,M,32
5333,1967/5/29,39,F,32
5334,1935/12/29,48,M,64
5337,1961/5/2,1,M,38
5338,1966/5/25,1,F,33
5347,1949/3/31,41,M,50
5352,1976/8/18,40,F,23
5353,1967/5/22,48,F,32
5354,1967/1/5,30,F,32
5358,1942/8/31,54,M,57
5362,1939/12/9,47,M,60
5364,1964/3/14,62,M,35
5365,1971/5/1,62,F,28
5366,1971/9/20,60,F,28
5367,1979/6/6,60,M,20
5374,1947/11/26,63,M,52
5376,1970/1/23,14,M,29
5379,1978/3/20,60,M,21
5384,1935/7/21,73,M,64
5385,1974/2/1,67,M,25
5389,1968/8/31,17,M,31
5392,1955/3/28,16,F,44
5393,1955/12/3,4,M,44
5395,1962/6/1,45,M,37
5397,1969/7/30,72,F,30
5398,1967/3/23,72,M,32
5399,1972/12/27,24,F,27
5402,1968/5/29,30,F,31
5404,1976/9/18,58,F,23
5409,1948/3/25,15,M,51
5413,1946/4/10,33,M,53
5420,1935/7/19,61,M,64
5433,1975/9/24,50,M,24
5441,1957/1/25,18,M,42
5445,1952/9/16,69,M,47
5450,1940/8/28,8,M,59
5460,1961/10/1,63,M,38
5461,1968/9/20,9,F,31
5462,1963/9/8,9,M,36
5468,1944/5/27,68,F,55
5469,1979/3/2,63,F,20
5472,1956/5/10,53,M,43
5473,1968/8/9,70,F,31
5478,1945/10/27,33,M,54
5487,1947/9/17,56,F,52
5517,1964/3/13,57,M,35
5521,1973/5/15,9,F,26
5526,1947/3/19,27,M,52
5527,1941/11/28,27,F,58
5530,1953/3/29,12,M,46
5531,1979/5/15,4,M,20
5539,1935/6/5,74,M,64
5563,1976/1/1,1,M,23
5565,1966/12/22,3,F,33
5574,1970/9/12,9,F,29
5579,1951/2/16,77,M,48
5580,1952/3/1,77,F,47
5606,1980/8/6,4,M,19
5617,1958/8/1,56,F,41
5618,1953/3/22,63,F,46
5642,1957/11/4,70,F,42
5684,1955/3/2,8,F,44
5699,1950/10/8,73,M,49
5701,1959/11/22,2,F,40
5704,1975/10/9,66,F,24
5722,1959/10/7,64,F,40
5727,1953/2/24,54,M,46
5736,1953/5/16,1,M,46
5753,1948/5/23,39,M,51
5760,1948/5/8,66,M,51
5761,1941/5/11,66,F,58
5774,1960/1/15,46,F,39
5775,1955/3/10,46,M,44
5788,1962/5/4,72,M,37
5801,1979/12/10,26,F,20
5826,1968/9/9,15,M,31
5827,1975/1/28,15,F,24
5858,1952/7/17,52,M,47
5859,1945/1/29,52,F,54
5860,1964/4/22,47,M,35
5866,1978/4/3,67,F,21
5873,1979/4/6,5,F,20
5911,1935/10/3,14,M,64
5928,1970/9/10,42,F,29
5965,1951/4/10,50,M,48
5977,1979/5/31,43,M,20
5978,1944/1/27,33,F,55
6001,1937/5/1,60,M,62
6015,1973/11/21,54,M,26
6033,1966/5/27,1,M,33
6034,1939/8/15,20,M,60
6039,1958/7/3,1,F,41
6040,1963/4/10,1,M,36
6042,1963/10/12,53,M,36
6052,1949/4/6,40,M,50
6067,1950/3/13,70,F,49
6077,1980/4/30,54,F,19
6112,1958/12/28,43,F,41
6114,1940/2/15,66,F,59
6115,1953/12/25,13,F,46
6122,1968/2/16,6,F,31
6144,1956/12/19,54,F,43
6175,1964/5/17,72,M,35
6178,1940/10/15,1,F,59
6183,1963/11/16,1,M,36
6185,1948/3/5,58,F,51
6186,1952/5/27,58,M,47
6191,1952/12/24,74,M,47
6196,1943/3/9,68,M,56
6235,1940/4/4,5,M,59
6255,1946/1/1,54,F,53
6256,1941/5/21,54,M,58
6257,1942/8/20,75,F,57
6272,1942/10/10,1,M,57
6275,1956/12/30,13,M,43
6299,1936/8/9,1,M,63
6301,1949/3/8,55,F,50
6317,1957/1/27,77,F,42
6318,1950/3/5,77,M,49
6342,1954/6/4,8,M,45
6349,1972/12/3,72,M,27
6359,1976/7/6,64,M,23
6363,1973/10/20,4,F,26
6366,1966/2/21,49,M,33
6367,1970/4/28,44,M,29
6383,1970/1/7,15,M,29
6391,1952/1/30,34,M,47
6408,1956/6/29,47,M,43
6417,1950/1/7,40,M,49
6422,1960/9/23,28,M,39
6452,1942/7/17,64,M,57
6468,1944/2/23,70,M,55
6469,1953/3/16,4,M,46
6473,1940/9/30,76,F,59
6474,1934/11/30,76,M,65
6478,1951/5/20,3,M,48
6481,1958/12/24,1,F,41
6485,1962/5/21,48,F,37
6499,1963/2/1,44,M,36
6501,1970/11/4,1,M,29
6511,1953/8/7,47,M,46
6544,1974/8/4,66,M,25
6545,1978/9/9,66,F,21
6546,1963/8/22,1,F,36
6551,1948/8/12,24,F,51
6552,1955/2/21,71,M,44
6567,1978/11/21,5,F,21
6571,1971/3/24,72,F,28
6604,1948/7/26,72,M,51
6610,1954/6/3,57,M,45
6616,1953/6/18,1,M,46
6619,1943/12/18,43,F,56
6644,1959/9/6,1,F,40
6691,1942/10/15,43,M,57
6698,1952/7/13,43,F,47
6729,1957/12/27,15,M,42
6731,1943/11/26,13,M,56
6749,1943/9/29,9,F,56
6750,1946/6/4,9,M,53
6753,1962/5/23,15,M,37
6764,1944/4/12,19,M,55
6789,1979/3/26,57,M,20
6798,1948/8/3,61,F,51
6803,1980/12/7,5,F,19
6804,1981/6/7,5,M,18
6827,1969/4/28,59,M,30
6829,1963/12/24,10,F,36
6844,1971/9/5,53,F,28
6886,1942/3/13,66,F,57
6892,1951/3/22,1,F,48
6893,1944/1/14,1,M,55
6895,1971/6/24,42,M,28
6906,1949/9/25,64,M,50
6922,1939/4/27,14,F,60
6924,1967/8/23,17,M,32
6936,1959/2/27,52,F,40
6944,1970/3/13,43,M,29
6946,1970/1/29,74,F,29
6967,1953/12/17,44,M,46
6978,1965/4/5,38,M,34
6987,1968/1/29,1,M,31
7010,1967/6/30,70,M,32
7011,1961/4/14,70,F,38
7043,1940/6/30,77,M,59
7065,1971/7/7,5,F,28
7100,1961/9/23,30,F,38
7102,1967/7/20,75,F,32
7112,1961/6/24,76,M,38
7127,1957/9/29,3,M,42
7150,1963/9/16,45,F,36
7166,1964/5/13,15,M,35
7186,1944/6/1,27,F,55
7195,1962/9/11,50,M,37
7234,1965/8/4,28,M,34
7241,1957/9/6,57,F,42
7286,1970/2/10,47,F,29
7291,1940/12/2,77,F,59
7299,1938/9/16,1,M,61
7311,1949/5/18,56,M,50
7324,1963/3/18,1,F,36
7325,1975/1/24,24,M,24
7327,1959/5/22,49,M,40
7339,1974/2/28,19,F,25
7348,1977/10/26,6,F,22
7366,1973/4/12,29,F,26
7390,1937/11/4,1,M,62
7411,1963/1/25,54,F,36
7412,1955/10/17,54,M,44
7422,1958/11/26,74,M,41
7423,1964/9/8,74,F,35
7434,1942/4/4,34,F,57
7435,1957/4/16,67,F,42
7521,1960/2/9,74,F,39
7567,1937/3/15,5,M,62
7576,1962/7/10,38,M,37
7586,1973/1/28,56,F,26
7594,1949/4/7,64,F,50
7614,1977/3/5,64,M,22
7632,1948/1/11,1,M,51
7672,1953/4/5,26,M,46
7678,1962/4/7,3,M,37
7683,1946/4/1,12,M,53
7723,1966/6/14,48,F,33
7724,1968/2/23,48,M,31
7727,1958/6/13,31,F,41
7753,1978/9/23,70,F,21
7765,1958/2/24,1,F,41
7772,1976/12/30,1,F,23
7787,1951/7/10,34,M,48
7796,1975/9/27,50,F,24
7797,1970/7/30,50,M,29
7800,1957/8/30,16,F,42
7814,1976/1/6,61,F,23
7815,1946/1/19,4,F,53
7843,1966/5/11,6,M,33
7855,1964/1/30,7,F,35
7862,1965/10/17,74,M,34
7863,1959/3/12,72,M,40
7864,1935/12/14,34,M,64
7914,1966/10/24,38,F,33
7959,1978/6/29,1,F,21
7970,1967/11/20,74,M,32
7980,1976/8/8,16,M,23
8013,1942/6/22,43,M,57
8030,1967/7/19,1,M,32
8064,1966/11/29,54,F,33
8074,1958/10/7,61,M,41
8076,1950/7/27,16,F,49
8089,1965/4/6,35,M,34
8091,1971/2/10,5,M,28
8096,1979/11/2,38,F,20
8105,1963/3/12,72,M,36
8130,1976/5/8,62,F,23
8200,1944/5/31,1,F,55
8217,1978/8/2,69,M,21
8276,1979/6/8,43,F,20
8287,1936/9/26,14,M,63
8295,1951/1/23,15,F,48
8327,1945/8/31,48,F,54
8333,1966/2/1,60,M,33
8342,1979/7/30,76,M,20
8356,1969/9/4,3,M,30
8359,1979/12/6,74,M,20
8362,1975/9/15,74,F,24
8366,1960/5/21,41,F,39
8392,1966/5/8,36,F,33
8393,1966/5/6,36,M,33
8432,1968/1/6,38,F,31
8433,1961/9/11,38,M,38
8463,1947/9/4,75,M,52
8489,1952/12/27,75,F,47
8502,1943/4/19,51,M,56
8506,1979/12/25,69,F,20
8510,1947/5/24,55,M,52
8548,1945/5/10,57,F,54
8568,1971/12/3,1,F,28
8571,1935/10/26,54,M,64
8598,1957/12/31,46,F,42
8610,1948/5/2,55,F,51
8611,1948/10/26,55,M,51
8615,1939/4/13,12,F,60
8636,1941/11/12,71,F,58
8661,1954/5/11,1,F,45
8666,1971/8/28,7,F,28
8667,1967/2/12,77,F,32
8670,1943/1/7,5,F,56
8677,1955/8/14,49,M,44
8678,1962/7/12,49,F,37
8692,1953/7/7,71,F,46
8726,1953/8/10,10,M,46
8737,1948/4/11,17,F,51
8738,1948/7/10,17,M,51
8764,1940/7/7,70,F,59
8777,1953/4/11,11,F,46
9173,1945/2/4,1,M,54
9174,1940/10/9,1,F,59
9196,1939/4/23,21,F,60
9202,1962/2/9,68,M,37
9217,1940/1/30,19,F,59
9226,1939/12/25,64,F,60
9231,1972/9/24,29,F,27
9236,1956/5/7,31,F,43
9250,1963/1/14,1,M,36
9273,1955/8/26,39,F,44
9274,1958/4/5,39,M,41
9276,1946/11/6,4,M,53
9313,1960/4/17,9,F,39
9316,1958/10/26,63,F,41
9340,1967/8/22,54,M,32
9346,1972/12/10,43,M,27
9362,1973/7/19,56,F,26
9366,1975/6/26,72,M,24
9370,1975/12/20,59,M,24
9403,1974/3/22,16,M,25
9417,1949/3/8,21,M,50
9418,1950/4/10,1,M,49
9419,1950/11/9,1,F,49
9427,1970/11/9,62,F,29
9428,1965/5/9,62,M,34
9433,1945/3/22,72,F,54
9450,1943/10/11,68,F,56
9451,1942/5/5,68,M,57
9456,1941/12/7,40,F,58
9457,1978/9/26,46,M,21
9458,1973/11/21,46,F,26
9505,1958/8/21,1,M,41
9546,1955/11/2,50,F,44
9555,1947/5/15,13,F,52
9569,1950/7/18,19,F,49
9582,1942/4/14,2,F,57
9593,1968/1/28,74,F,31
9606,1949/2/16,52,M,50
9611,1958/5/27,23,M,41
9616,1962/9/19,74,M,37
9641,1945/1/26,64,M,54
9642,1937/9/3,64,F,62
9663,1945/9/24,19,M,54
9664,1944/11/13,19,F,55
9670,1948/5/4,38,M,51
9675,1970/2/19,60,F,29
9680,1977/8/21,36,M,22
9702,1951/11/16,33,F,48
9715,1977/11/30,35,F,22
9717,1952/11/10,52,F,47
9718,1959/2/3,52,M,40
9721,1954/12/5,34,M,45
9755,1951/6/5,23,F,48
9760,1969/2/17,27,M,30
9775,1960/6/23,70,M,39
9776,1961/3/5,70,F,38
9798,1950/3/2,69,F,49
9820,1968/1/21,59,F,31
9833,1964/9/21,51,M,35
9834,1960/3/17,51,F,39
9844,1945/8/3,55,M,54
9845,1943/6/15,55,F,56
9846,1967/7/1,54,F,32
9872,1967/3/17,9,F,32
9880,1970/12/10,10,F,29
9914,1942/12/8,36,M,57
9915,1967/7/10,27,M,32
9929,1967/7/19,47,F,32
9930,1972/6/23,9,M,27
9933,1941/10/15,74,M,58
9945,1968/4/14,31,F,31
9946,1960/4/20,31,M,39
9973,1945/10/3,24,F,54
9987,1950/6/19,73,F,49
9995,1958/7/7,54,M,41
9997,1962/6/7,67,M,37
10023,1973/3/20,59,F,26
10040,1968/10/30,37,F,31
10041,1968/4/17,37,M,31
10043,1965/10/29,45,M,34
10046,1946/9/17,5,F,53
10066,1963/5/23,64,F,36
10070,1974/4/23,9,M,25
10075,1964/7/1,48,M,35
10076,1969/12/25,26,F,30
10077,1973/6/27,26,M,26
10090,1980/3/14,29,F,19
10095,1976/2/6,1,F,23
10096,1978/1/5,1,M,21
10145,1965/7/25,4,F,34
10159,1938/1/6,50,M,61
10198,1976/5/24,31,M,23
10199,1979/8/13,31,F,20
10200,1980/2/16,13,F,19
10201,1985/10/19,13,M,14
10209,1975/10/27,59,M,24
10269,1940/5/11,70,F,59
10273,1958/9/27,51,F,41
10274,1956/10/11,51,M,43
10275,1970/1/25,77,F,29
10276,1976/11/16,77,M,23
10282,1979/6/19,1,M,20
10287,1962/9/3,48,F,37
10288,1959/6/7,48,M,40
10303,1962/4/5,64,M,37
10350,1961/9/14,29,F,38
10351,1958/11/10,29,M,41
10355,1976/7/10,14,F,23
10382,1965/2/17,20,F,34
10389,1943/8/15,20,F,56
10459,1964/8/9,17,F,35
10475,1948/8/28,51,F,51
10476,1950/12/4,51,M,49
10479,1955/10/20,2,F,44
10492,1937/11/11,70,M,62
10510,1945/1/26,23,F,54
10511,1950/1/15,23,M,49
10517,1980/9/12,54,F,19
10528,1952/2/16,47,F,47
10543,1945/2/23,14,F,54
10555,1935/12/15,1,M,64
10563,1949/1/7,68,M,50
10564,1954/3/19,68,F,45
10566,1942/11/9,74,F,57
10636,1971/8/3,64,M,28
10639,1954/1/29,2,M,45
10654,1962/7/16,46,F,37
10662,1949/8/25,60,F,50
10702,1938/5/3,17,M,61
10703,1943/4/28,17,F,56
10714,1946/3/31,66,F,53
10746,1971/8/4,53,M,28
10777,1980/1/27,70,F,19
10778,1976/3/19,70,M,23
10798,1980/3/23,1,F,19
10813,1979/5/13,1,F,20
10818,1972/8/4,64,M,27
10828,1957/11/23,1,F,42
10912,1963/1/9,15,M,36
10960,1942/2/20,28,M,57
10963,1944/6/15,1,M,55
10987,1961/10/3,62,F,38
10988,1964/6/13,62,M,35
10997,1972/2/6,1,F,27
10998,1967/12/19,1,M,32
11004,1947/11/16,63,M,52
11008,1969/5/19,51,F,30
11034,1972/2/19,1,M,27
11050,1957/5/4,70,F,42
11063,1955/11/4,64,F,44
11064,1953/7/9,64,M,46
11083,1953/10/17,61,M,46
11093,1959/1/29,40,M,40
11105,1957/2/1,70,F,42
11114,1952/7/26,1,M,47
11121,1971/4/10,72,F,28
11122,1979/6/10,72,M,20
11123,1948/1/29,47,M,51
11126,1965/1/22,1,F,34
11130,1961/4/8,1,F,38
11131,1957/7/26,1,M,42
11136,1944/7/27,3,F,55
11147,1972/7/12,5,F,27
11149,1965/7/14,43,M,34
11195,1953/12/5,58,M,46
11208,1957/3/5,10,F,42
11250,1946/9/23,26,F,53
11252,1965/12/8,32,F,34
11266,1938/9/25,9,M,61
11267,1936/8/26,9,F,63
11271,1937/12/8,18,M,62
11274,1969/4/14,64,M,30
11275,1963/4/18,64,F,36
11286,1940/11/27,56,F,59
11304,1960/10/20,28,F,39
11314,1936/6/2,45,M,63
11319,1942/4/14,1,F,57
11327,1947/10/21,72,M,52
11329,1961/1/31,69,F,38
11331,1944/12/14,70,F,55
11337,1969/4/3,29,M,30
11359,1972/8/20,11,M,27
11360,1972/4/19,11,F,27
11362,1966/1/11,51,F,33
11371,1941/11/4,37,F,58
11372,1961/9/28,11,M,38
11379,1952/5/28,74,M,47
11380,1951/4/6,74,F,48
11381,1979/7/26,57,F,20
11405,1964/7/29,68,F,35
11406,1970/11/15,68,M,29
11409,1980/5/2,32,F,19
11461,1974/7/8,70,M,25
11491,1958/5/16,36,F,41
11497,1959/7/17,11,F,40
11516,1938/11/9,59,M,61
11517,1940/5/21,59,F,59
11545,1966/1/22,1,F,33
11574,1944/4/20,1,F,55
11596,1940/12/4,70,F,59
11598,1977/9/23,54,F,22
11609,1957/2/11,59,M,42
11637,1951/6/12,73,M,48
11638,1954/8/24,73,F,45
11662,1972/4/3,76,M,27
11676,1943/3/12,5,F,56
11683,1980/1/28,7,M,19
11685,1965/7/23,64,F,34
11686,1948/10/18,21,F,51
11687,1945/1/23,21,M,54
11701,1949/4/14,9,M,50
11709,1961/8/3,1,M,38
11710,1967/6/19,1,F,32
11713,1951/4/11,59,F,48
11714,1945/7/4,59,M,54
11732,1957/5/20,19,F,42
11754,1966/11/3,62,M,33
11755,1945/7/16,4,F,54
11768,1971/9/12,1,F,28
11794,1970/10/7,31,F,29
11795,1977/2/23,31,M,22
11804,1944/12/12,74,M,55
11851,1970/4/2,65,M,29
11855,1957/12/1,11,M,42
11857,1952/8/26,70,M,47
11860,1925/8/30,70,F,74
11866,1937/9/2,1,M,62
11867,1934/11/19,1,F,65
11873,1963/11/20,38,F,36
11874,1969/1/19,1,M,30
11875,1967/6/23,1,F,32
11886,1941/9/13,61,F,58
11906,1944/12/3,76,M,55
11907,1945/11/16,76,F,54
11911,1939/10/24,8,M,60
11943,1961/7/9,1,M,38
11947,1964/5/29,70,M,35
11976,1939/10/27,54,F,60
11977,1944/7/1,54,M,55
11978,1971/10/9,54,M,28
11979,1977/12/9,54,F,22
12003,1976/6/23,74,M,23
12050,1943/5/30,52,M,56
12051,1936/9/30,52,F,63
12079,1972/8/12,64,F,27
12092,1977/5/15,68,M,22
12095,1939/2/27,47,M,60
12102,1968/9/7,21,F,31
12133,1964/6/26,27,F,35
12144,1980/11/23,2,M,19
12145,1982/6/25,2,F,17
12163,1954/6/16,1,M,45
12181,1961/8/19,1,M,38
12220,1971/11/12,60,F,28
12221,1971/2/24,60,M,28
12303,1974/4/5,24,F,25
12308,1978/11/29,64,M,21
12324,1978/3/6,8,M,21
12325,1964/10/30,8,M,35
12328,1944/4/8,1,F,55
12344,1940/6/20,26,F,59
12358,1943/7/5,17,M,56
12359,1935/10/13,17,F,64
12376,1959/2/17,4,M,40
12378,1946/8/27,76,F,53
12382,1955/11/29,1,M,44
12383,1963/5/13,1,F,36
12396,1970/1/17,62,F,29
12397,1973/6/2,62,M,26
12416,1973/5/30,1,M,26
12417,1974/1/3,1,F,25
12432,1965/3/7,55,M,34
12464,1959/12/17,39,M,40
12468,1969/7/4,22,M,30
12485,1965/4/10,34,F,34
12490,1980/8/14,34,M,19
12547,1963/10/13,70,F,36
12561,1966/6/20,38,M,33
12568,1956/3/1,44,F,43
12577,1950/5/5,62,F,49
12586,1947/1/30,27,M,52
12599,1956/1/1,44,M,43
12616,1965/1/26,27,F,34
12625,1958/12/7,54,M,41
12643,1962/7/20,69,F,37
12662,1953/6/1,14,M,46
12695,1979/3/16,68,M,20
12726,1945/8/9,8,F,54
12729,1968/3/21,36,M,31
12730,1964/9/29,36,F,35
12738,1960/10/29,23,F,39
12739,1958/1/17,23,M,41
12750,1940/5/25,21,F,59
12754,1960/8/20,55,M,39
12755,1959/11/1,55,F,40
12756,1949/1/21,22,F,50
12802,1969/8/12,1,M,30
12810,1964/10/14,39,M,35
12840,1939/7/27,60,M,60
12843,1953/5/5,66,M,46
12844,1946/10/15,45,M,53
12850,1955/8/26,72,M,44
12851,1957/9/27,72,F,42
12859,1976/5/21,1,F,23
12890,1958/1/20,70,F,41
12908,1941/3/12,12,M,58
12943,1970/10/12,55,M,29
12986,1973/5/8,40,F,26
12991,1947/1/16,51,M,52
